site,date,variable,value
paris_land,2022-02-09,et0,0.94
paris_land,2022-02-10,temperature,6.9
paris_land,2022-02-10,precipitation,2.4
paris_land,2022-02-10,et0,0.55
paris_land,2022-02-11,temperature,3.5
paris_land,2022-02-11,precipitation,0.0
paris_land,2022-02-11,et0,0.82
paris_land,2022-02-12,temperature,2.2
paris_land,2022-02-12,precipitation,0.0
paris_land,2022-02-12,et0,1.12
paris_land,2022-02-13,temperature,5.9
paris_land,2022-02-13,precipitation,0.0
paris_land,2022-02-13,et0,1.62
paris_land,2022-02-14,temperature,8.9
paris_land,2022-02-14,precipitation,1.6
paris_land,2022-02-14,et0,1.39
paris_land,2022-02-15,temperature,6.8
paris_land,2022-02-15,precipitation,1.3
paris_land,2022-02-15,et0,0.98
paris_land,2022-02-16,temperature,11.6
paris_land,2022-02-16,precipitation,6.4
paris_land,2022-02-16,et0,0.89
paris_land,2022-02-17,temperature,11.5
paris_land,2022-02-17,precipitation,0.6
paris_land,2022-02-17,et0,2.09
paris_land,2022-02-18,temperature,10.0
paris_land,2022-02-18,precipitation,1.7
paris_land,2022-02-18,et0,1.23
paris_land,2022-02-19,temperature,6.1
paris_land,2022-02-19,precipitation,0.5
paris_land,2022-02-19,et0,1.98
paris_land,2022-02-20,temperature,9.9
paris_land,2022-02-20,precipitation,0.2
paris_land,2022-02-20,et0,1.47
paris_land,2022-02-21,temperature,8.0
paris_land,2022-02-21,precipitation,2.2
paris_land,2022-02-21,et0,1.9
paris_land,2022-02-22,temperature,8.4
paris_land,2022-02-22,precipitation,0.1
paris_land,2022-02-22,et0,1.04
paris_land,2022-02-23,temperature,7.8
paris_land,2022-02-23,precipitation,0.1
paris_land,2022-02-23,et0,1.05
paris_land,2022-02-24,temperature,8.0
paris_land,2022-02-24,precipitation,3.0
paris_land,2022-02-24,et0,1.27
paris_land,2022-02-25,temperature,5.2
paris_land,2022-02-25,precipitation,0.5
paris_land,2022-02-25,et0,1.6
paris_land,2022-02-26,temperature,3.4
paris_land,2022-02-26,precipitation,0.0
paris_land,2022-02-26,et0,1.57
paris_land,2022-02-27,temperature,3.8
paris_land,2022-02-27,precipitation,0.0
paris_land,2022-02-27,et0,1.79
paris_land,2022-02-28,temperature,3.7
paris_land,2022-02-28,precipitation,0.0
paris_land,2022-02-28,et0,1.66
paris_land,2022-03-01,temperature,5.2
paris_land,2022-03-01,precipitation,0.3
paris_land,2022-03-01,et0,0.74
paris_land,2022-03-02,temperature,6.4
paris_land,2022-03-02,precipitation,0.0
paris_land,2022-03-02,et0,1.05
paris_land,2022-03-03,temperature,7.8
paris_land,2022-03-03,precipitation,0.4
paris_land,2022-03-03,et0,0.93
paris_land,2022-03-04,temperature,7.9
paris_land,2022-03-04,precipitation,2.1
paris_land,2022-03-04,et0,0.74
paris_land,2022-03-05,temperature,7.0
paris_land,2022-03-05,precipitation,0.0
paris_land,2022-03-05,et0,1.29
paris_land,2022-03-06,temperature,4.2
paris_land,2022-03-06,precipitation,0.0
paris_land,2022-03-06,et0,1.81
paris_land,2022-03-07,temperature,2.5
paris_land,2022-03-07,precipitation,0.0
paris_land,2022-03-07,et0,1.86
paris_land,2022-03-08,temperature,4.5
paris_land,2022-03-08,precipitation,0.0
paris_land,2022-03-08,et0,2.04
paris_land,2022-03-09,temperature,7.8
paris_land,2022-03-09,precipitation,0.0
paris_land,2022-03-09,et0,2.0
paris_land,2022-03-10,temperature,9.3
paris_land,2022-03-10,precipitation,0.0
paris_land,2022-03-10,et0,2.27
paris_land,2022-03-11,temperature,9.6
paris_land,2022-03-11,precipitation,2.7
paris_land,2022-03-11,et0,1.35
paris_land,2022-03-12,temperature,8.2
paris_land,2022-03-12,precipitation,2.7
paris_land,2022-03-12,et0,0.9
paris_land,2022-03-13,temperature,8.4
paris_land,2022-03-13,precipitation,5.5
paris_land,2022-03-13,et0,1.08
paris_land,2022-03-14,temperature,8.4
paris_land,2022-03-14,precipitation,0.0
paris_land,2022-03-14,et0,2.01
paris_land,2022-03-15,temperature,9.5
paris_land,2022-03-15,precipitation,9.1
paris_land,2022-03-15,et0,0.76
paris_land,2022-03-16,temperature,11.4
paris_land,2022-03-16,precipitation,0.4
paris_land,2022-03-16,et0,1.73
paris_land,2022-03-17,temperature,8.8
paris_land,2022-03-17,precipitation,0.5
paris_land,2022-03-17,et0,1.8
paris_land,2022-03-18,temperature,7.9
paris_land,2022-03-18,precipitation,0.0
paris_land,2022-03-18,et0,2.88
paris_land,2022-03-19,temperature,10.0
paris_land,2022-03-19,precipitation,0.0
paris_land,2022-03-19,et0,3.28
paris_land,2022-03-20,temperature,6.8
paris_land,2022-03-20,precipitation,0.0
paris_land,2022-03-20,et0,2.51
paris_land,2022-03-21,temperature,10.2
paris_land,2022-03-21,precipitation,0.0
paris_land,2022-03-21,et0,2.43
paris_land,2022-03-22,temperature,10.7
paris_land,2022-03-22,precipitation,0.0
paris_land,2022-03-22,et0,2.97
paris_land,2022-03-23,temperature,9.7
paris_land,2022-03-23,precipitation,0.0
paris_land,2022-03-23,et0,2.96
paris_land,2022-03-24,temperature,10.5
paris_land,2022-03-24,precipitation,0.0
paris_land,2022-03-24,et0,3.04
paris_land,2022-03-25,temperature,11.2
paris_land,2022-03-25,precipitation,0.0
paris_land,2022-03-25,et0,3.41
paris_land,2022-03-26,temperature,11.3
paris_land,2022-03-26,precipitation,0.0
paris_land,2022-03-26,et0,3.48
paris_land,2022-03-27,temperature,12.0
paris_land,2022-03-27,precipitation,0.0
paris_land,2022-03-27,et0,3.23
paris_land,2022-03-28,temperature,11.8
paris_land,2022-03-28,precipitation,0.0
paris_land,2022-03-28,et0,2.93
paris_land,2022-03-29,temperature,11.4
paris_land,2022-03-29,precipitation,5.9
paris_land,2022-03-29,et0,1.46
paris_land,2022-03-30,temperature,10.1
paris_land,2022-03-30,precipitation,16.8
paris_land,2022-03-30,et0,1.39
paris_land,2022-03-31,temperature,5.6
paris_land,2022-03-31,precipitation,1.1
paris_land,2022-03-31,et0,1.32
paris_land,2022-04-01,temperature,2.4
paris_land,2022-04-01,precipitation,3.4
paris_land,2022-04-01,et0,1.35
paris_land,2022-04-02,temperature,3.3
paris_land,2022-04-02,precipitation,0.0
paris_land,2022-04-02,et0,2.34
paris_land,2022-04-03,temperature,3.8
paris_land,2022-04-03,precipitation,0.0
paris_land,2022-04-03,et0,2.22
paris_land,2022-04-04,temperature,4.6
paris_land,2022-04-04,precipitation,0.1
paris_land,2022-04-04,et0,1.87
paris_land,2022-04-05,temperature,10.0
paris_land,2022-04-05,precipitation,1.0
paris_land,2022-04-05,et0,1.25
paris_land,2022-04-06,temperature,9.7
paris_land,2022-04-06,precipitation,0.5
paris_land,2022-04-06,et0,1.67
paris_land,2022-04-07,temperature,11.3
paris_land,2022-04-07,precipitation,2.8
paris_land,2022-04-07,et0,2.17
paris_land,2022-04-08,temperature,6.3
paris_land,2022-04-08,precipitation,30.8
paris_land,2022-04-08,et0,0.9
paris_land,2022-04-09,temperature,5.5
paris_land,2022-04-09,precipitation,1.4
paris_land,2022-04-09,et0,1.87
paris_land,2022-04-10,temperature,6.5
paris_land,2022-04-10,precipitation,0.0
paris_land,2022-04-10,et0,2.9
paris_land,2022-04-11,temperature,10.8
paris_land,2022-04-11,precipitation,0.0
paris_land,2022-04-11,et0,3.33
paris_land,2022-04-12,temperature,14.4
paris_land,2022-04-12,precipitation,0.0
paris_land,2022-04-12,et0,2.97
paris_land,2022-04-13,temperature,13.1
paris_land,2022-04-13,precipitation,7.9
paris_land,2022-04-13,et0,1.41
paris_land,2022-04-14,temperature,13.7
paris_land,2022-04-14,precipitation,0.3
paris_land,2022-04-14,et0,3.02
paris_land,2022-04-15,temperature,13.7
paris_land,2022-04-15,precipitation,0.0
paris_land,2022-04-15,et0,3.42
paris_land,2022-04-16,temperature,12.8
paris_land,2022-04-16,precipitation,0.0
paris_land,2022-04-16,et0,3.46
paris_land,2022-04-17,temperature,12.2
paris_land,2022-04-17,precipitation,0.0
paris_land,2022-04-17,et0,3.94
paris_land,2022-04-18,temperature,12.4
paris_land,2022-04-18,precipitation,0.0
paris_land,2022-04-18,et0,3.28
paris_land,2022-04-19,temperature,12.0
paris_land,2022-04-19,precipitation,0.2
paris_land,2022-04-19,et0,3.11
paris_land,2022-04-20,temperature,12.4
paris_land,2022-04-20,precipitation,0.0
paris_land,2022-04-20,et0,3.85
paris_land,2022-04-21,temperature,12.7
paris_land,2022-04-21,precipitation,0.0
paris_land,2022-04-21,et0,4.19
paris_land,2022-04-22,temperature,13.8
paris_land,2022-04-22,precipitation,0.0
paris_land,2022-04-22,et0,3.82
paris_land,2022-04-23,temperature,13.3
paris_land,2022-04-23,precipitation,1.9
paris_land,2022-04-23,et0,2.86
paris_land,2022-04-24,temperature,13.4
paris_land,2022-04-24,precipitation,0.2
paris_land,2022-04-24,et0,3.26
paris_land,2022-04-25,temperature,12.1
paris_land,2022-04-25,precipitation,1.1
paris_land,2022-04-25,et0,3.54
paris_land,2022-04-26,temperature,10.4
paris_land,2022-04-26,precipitation,0.2
paris_land,2022-04-26,et0,2.53
paris_land,2022-04-27,temperature,11.7
paris_land,2022-04-27,precipitation,0.0
paris_land,2022-04-27,et0,3.41
paris_land,2022-04-28,temperature,14.2
paris_land,2022-04-28,precipitation,0.0
paris_land,2022-04-28,et0,4.26
paris_land,2022-04-29,temperature,13.7
paris_land,2022-04-29,precipitation,4.4
paris_land,2022-04-29,et0,3.69
paris_land,2022-04-30,temperature,11.2
paris_land,2022-04-30,precipitation,0.0
paris_land,2022-04-30,et0,3.37
paris_land,2022-05-01,temperature,10.7
paris_land,2022-05-01,precipitation,0.0
paris_land,2022-05-01,et0,3.09
paris_land,2022-05-02,temperature,12.9
paris_land,2022-05-02,precipitation,0.1
paris_land,2022-05-02,et0,3.05
paris_land,2022-05-03,temperature,13.9
paris_land,2022-05-03,precipitation,0.0
paris_land,2022-05-03,et0,4.05
paris_land,2022-05-04,temperature,12.9
paris_land,2022-05-04,precipitation,0.0
paris_land,2022-05-04,et0,2.56
paris_land,2022-05-05,temperature,13.4
paris_land,2022-05-05,precipitation,0.3
paris_land,2022-05-05,et0,2.94
paris_land,2022-05-06,temperature,15.0
paris_land,2022-05-06,precipitation,0.0
paris_land,2022-05-06,et0,4.02
paris_land,2022-05-07,temperature,15.0
paris_land,2022-05-07,precipitation,0.9
paris_land,2022-05-07,et0,3.39
paris_land,2022-05-08,temperature,15.8
paris_land,2022-05-08,precipitation,0.2
paris_land,2022-05-08,et0,4.15
paris_land,2022-05-09,temperature,17.2
paris_land,2022-05-09,precipitation,0.0
paris_land,2022-05-09,et0,4.44
paris_land,2022-05-10,temperature,19.9
paris_land,2022-05-10,precipitation,0.0
paris_land,2022-05-10,et0,4.98
paris_land,2022-05-11,temperature,18.5
paris_land,2022-05-11,precipitation,0.0
paris_land,2022-05-11,et0,5.06
paris_land,2022-05-12,temperature,16.1
paris_land,2022-05-12,precipitation,0.0
paris_land,2022-05-12,et0,3.58
paris_land,2022-05-13,temperature,14.9
paris_land,2022-05-13,precipitation,0.0
paris_land,2022-05-13,et0,4.6
paris_land,2022-05-14,temperature,16.0
paris_land,2022-05-14,precipitation,0.0
paris_land,2022-05-14,et0,4.6
paris_land,2022-05-15,temperature,20.5
paris_land,2022-05-15,precipitation,0.5
paris_land,2022-05-15,et0,5.4
paris_land,2022-05-16,temperature,20.0
paris_land,2022-05-16,precipitation,0.5
paris_land,2022-05-16,et0,4.52
paris_land,2022-05-17,temperature,22.1
paris_land,2022-05-17,precipitation,0.9
paris_land,2022-05-17,et0,5.16
paris_land,2022-05-18,temperature,21.7
paris_land,2022-05-18,precipitation,0.0
paris_land,2022-05-18,et0,5.13
paris_land,2022-05-19,temperature,21.6
paris_land,2022-05-19,precipitation,0.6
paris_land,2022-05-19,et0,4.19
paris_land,2022-05-20,temperature,17.4
paris_land,2022-05-20,precipitation,20.2
paris_land,2022-05-20,et0,2.28
paris_land,2022-05-21,temperature,16.8
paris_land,2022-05-21,precipitation,0.0
paris_land,2022-05-21,et0,3.83
paris_land,2022-05-22,temperature,18.2
paris_land,2022-05-22,precipitation,0.1
paris_land,2022-05-22,et0,3.75
paris_land,2022-05-23,temperature,16.7
paris_land,2022-05-23,precipitation,9.0
paris_land,2022-05-23,et0,1.88
paris_land,2022-05-24,temperature,13.5
paris_land,2022-05-24,precipitation,9.7
paris_land,2022-05-24,et0,3.45
paris_land,2022-05-25,temperature,14.5
paris_land,2022-05-25,precipitation,0.0
paris_land,2022-05-25,et0,4.13
paris_land,2022-05-26,temperature,16.3
paris_land,2022-05-26,precipitation,0.2
paris_land,2022-05-26,et0,3.12
paris_land,2022-05-27,temperature,15.7
paris_land,2022-05-27,precipitation,0.9
paris_land,2022-05-27,et0,3.08
paris_land,2022-05-28,temperature,14.3
paris_land,2022-05-28,precipitation,0.1
paris_land,2022-05-28,et0,4.27
paris_land,2022-05-29,temperature,11.8
paris_land,2022-05-29,precipitation,0.2
paris_land,2022-05-29,et0,3.1
paris_land,2022-05-30,temperature,12.7
paris_land,2022-05-30,precipitation,0.0
paris_land,2022-05-30,et0,3.54
paris_land,2022-05-31,temperature,15.1
paris_land,2022-05-31,precipitation,0.1
paris_land,2022-05-31,et0,4.5
paris_land,2022-06-01,temperature,14.9
paris_land,2022-06-01,precipitation,0.0
paris_land,2022-06-01,et0,4.9
paris_land,2022-06-02,temperature,17.1
paris_land,2022-06-02,precipitation,0.0
paris_land,2022-06-02,et0,5.35
paris_land,2022-06-03,temperature,17.9
paris_land,2022-06-03,precipitation,5.9
paris_land,2022-06-03,et0,3.22
paris_land,2022-06-04,temperature,19.9
paris_land,2022-06-04,precipitation,3.4
paris_land,2022-06-04,et0,4.35
paris_land,2022-06-05,temperature,18.8
paris_land,2022-06-05,precipitation,3.4
paris_land,2022-06-05,et0,3.89
paris_land,2022-06-06,temperature,16.4
paris_land,2022-06-06,precipitation,0.4
paris_land,2022-06-06,et0,3.49
paris_land,2022-06-07,temperature,17.4
paris_land,2022-06-07,precipitation,1.8
paris_land,2022-06-07,et0,3.62
paris_land,2022-06-08,temperature,16.6
paris_land,2022-06-08,precipitation,23.5
paris_land,2022-06-08,et0,3.07
paris_land,2022-06-09,temperature,15.9
paris_land,2022-06-09,precipitation,0.1
paris_land,2022-06-09,et0,3.8
paris_land,2022-06-10,temperature,18.0
paris_land,2022-06-10,precipitation,0.0
paris_land,2022-06-10,et0,3.83
paris_land,2022-06-11,temperature,19.1
paris_land,2022-06-11,precipitation,0.0
paris_land,2022-06-11,et0,4.64
paris_land,2022-06-12,temperature,17.5
paris_land,2022-06-12,precipitation,0.0
paris_land,2022-06-12,et0,5.21
paris_land,2022-06-13,temperature,16.5
paris_land,2022-06-13,precipitation,0.0
paris_land,2022-06-13,et0,5.04
paris_land,2022-06-14,temperature,18.6
paris_land,2022-06-14,precipitation,0.0
paris_land,2022-06-14,et0,5.39
paris_land,2022-06-15,temperature,21.7
paris_land,2022-06-15,precipitation,0.0
paris_land,2022-06-15,et0,5.97
paris_land,2022-06-16,temperature,22.2
paris_land,2022-06-16,precipitation,0.0
paris_land,2022-06-16,et0,6.1
paris_land,2022-06-17,temperature,24.6
paris_land,2022-06-17,precipitation,0.0
paris_land,2022-06-17,et0,5.98
paris_land,2022-06-18,temperature,28.0
paris_land,2022-06-18,precipitation,0.0
paris_land,2022-06-18,et0,7.19
paris_land,2022-06-19,temperature,20.9
paris_land,2022-06-19,precipitation,1.7
paris_land,2022-06-19,et0,4.97
paris_land,2022-06-20,temperature,17.9
paris_land,2022-06-20,precipitation,20.4
paris_land,2022-06-20,et0,3.72
paris_land,2022-06-21,temperature,19.1
paris_land,2022-06-21,precipitation,1.6
paris_land,2022-06-21,et0,4.74
paris_land,2022-06-22,temperature,19.4
paris_land,2022-06-22,precipitation,0.2
paris_land,2022-06-22,et0,3.33
paris_land,2022-06-23,temperature,21.3
paris_land,2022-06-23,precipitation,6.3
paris_land,2022-06-23,et0,4.78
paris_land,2022-06-24,temperature,19.8
paris_land,2022-06-24,precipitation,4.0
paris_land,2022-06-24,et0,4.26
paris_land,2022-06-25,temperature,16.7
paris_land,2022-06-25,precipitation,10.2
paris_land,2022-06-25,et0,1.63
paris_land,2022-06-26,temperature,16.3
paris_land,2022-06-26,precipitation,0.6
paris_land,2022-06-26,et0,3.63
paris_land,2022-06-27,temperature,17.2
paris_land,2022-06-27,precipitation,3.7
paris_land,2022-06-27,et0,3.97
paris_land,2022-06-28,temperature,18.4
paris_land,2022-06-28,precipitation,0.0
paris_land,2022-06-28,et0,5.16
paris_land,2022-06-29,temperature,18.7
paris_land,2022-06-29,precipitation,0.0
paris_land,2022-06-29,et0,5.01
paris_land,2022-06-30,temperature,15.3
paris_land,2022-06-30,precipitation,10.6
paris_land,2022-06-30,et0,1.54
paris_land,2022-07-01,temperature,15.8
paris_land,2022-07-01,precipitation,0.2
paris_land,2022-07-01,et0,3.72
paris_land,2022-07-02,temperature,18.0
paris_land,2022-07-02,precipitation,0.0
paris_land,2022-07-02,et0,5.27
paris_land,2022-07-03,temperature,17.9
paris_land,2022-07-03,precipitation,0.0
paris_land,2022-07-03,et0,5.04
paris_land,2022-07-04,temperature,18.0
paris_land,2022-07-04,precipitation,0.0
paris_land,2022-07-04,et0,5.39
paris_land,2022-07-05,temperature,18.2
paris_land,2022-07-05,precipitation,0.0
paris_land,2022-07-05,et0,5.45
paris_land,2022-07-06,temperature,18.7
paris_land,2022-07-06,precipitation,0.0
paris_land,2022-07-06,et0,4.84
paris_land,2022-07-07,temperature,18.7
paris_land,2022-07-07,precipitation,0.1
paris_land,2022-07-07,et0,3.81
paris_land,2022-07-08,temperature,18.4
paris_land,2022-07-08,precipitation,0.0
paris_land,2022-07-08,et0,5.49
paris_land,2022-07-09,temperature,21.3
paris_land,2022-07-09,precipitation,0.0
paris_land,2022-07-09,et0,5.94
paris_land,2022-07-10,temperature,19.8
paris_land,2022-07-10,precipitation,0.0
paris_land,2022-07-10,et0,5.92
paris_land,2022-07-11,temperature,22.4
paris_land,2022-07-11,precipitation,0.0
paris_land,2022-07-11,et0,6.22
paris_land,2022-07-12,temperature,24.5
paris_land,2022-07-12,precipitation,0.0
paris_land,2022-07-12,et0,5.86
paris_land,2022-07-13,temperature,26.8
paris_land,2022-07-13,precipitation,0.0
paris_land,2022-07-13,et0,6.5
paris_land,2022-07-14,temperature,24.3
paris_land,2022-07-14,precipitation,0.0
paris_land,2022-07-14,et0,6.88
paris_land,2022-07-15,temperature,21.0
paris_land,2022-07-15,precipitation,0.0
paris_land,2022-07-15,et0,6.3
paris_land,2022-07-16,temperature,21.7
paris_land,2022-07-16,precipitation,0.0
paris_land,2022-07-16,et0,6.43
paris_land,2022-07-17,temperature,23.7
paris_land,2022-07-17,precipitation,0.0
paris_land,2022-07-17,et0,6.74
paris_land,2022-07-18,temperature,27.5
paris_land,2022-07-18,precipitation,0.0
paris_land,2022-07-18,et0,6.98
paris_land,2022-07-19,temperature,30.3
paris_land,2022-07-19,precipitation,0.0
paris_land,2022-07-19,et0,9.15
paris_land,2022-07-20,temperature,21.5
paris_land,2022-07-20,precipitation,12.7
paris_land,2022-07-20,et0,2.93
paris_land,2022-07-21,temperature,20.8
paris_land,2022-07-21,precipitation,0.1
paris_land,2022-07-21,et0,3.95
paris_land,2022-07-22,temperature,20.3
paris_land,2022-07-22,precipitation,7.4
paris_land,2022-07-22,et0,2.78
paris_land,2022-07-23,temperature,21.0
paris_land,2022-07-23,precipitation,2.6
paris_land,2022-07-23,et0,4.05
paris_land,2022-07-24,temperature,23.5
paris_land,2022-07-24,precipitation,0.0
paris_land,2022-07-24,et0,5.7
paris_land,2022-07-25,temperature,22.4
paris_land,2022-07-25,precipitation,1.2
paris_land,2022-07-25,et0,5.11
paris_land,2022-07-26,temperature,19.0
paris_land,2022-07-26,precipitation,0.3
paris_land,2022-07-26,et0,3.39
paris_land,2022-07-27,temperature,19.4
paris_land,2022-07-27,precipitation,0.0
paris_land,2022-07-27,et0,4.31
paris_land,2022-07-28,temperature,20.4
paris_land,2022-07-28,precipitation,0.2
paris_land,2022-07-28,et0,4.85
paris_land,2022-07-29,temperature,22.0
paris_land,2022-07-29,precipitation,0.0
paris_land,2022-07-29,et0,5.31
paris_land,2022-07-30,temperature,23.6
paris_land,2022-07-30,precipitation,0.0
paris_land,2022-07-30,et0,5.43
paris_land,2022-07-31,temperature,22.4
paris_land,2022-07-31,precipitation,0.0
paris_land,2022-07-31,et0,4.79
paris_land,2022-08-01,temperature,21.7
paris_land,2022-08-01,precipitation,0.2
paris_land,2022-08-01,et0,3.47
paris_land,2022-08-02,temperature,23.1
paris_land,2022-08-02,precipitation,0.0
paris_land,2022-08-02,et0,5.13
paris_land,2022-08-03,temperature,26.5
paris_land,2022-08-03,precipitation,0.0
paris_land,2022-08-03,et0,5.47
paris_land,2022-08-04,temperature,23.7
paris_land,2022-08-04,precipitation,1.9
paris_land,2022-08-04,et0,4.57
paris_land,2022-08-05,temperature,20.5
paris_land,2022-08-05,precipitation,3.2
paris_land,2022-08-05,et0,4.89
paris_land,2022-08-06,temperature,18.5
